Profile_URL,scholar_id,name,affiliation,total_cites,h_index,i10_index,fields
https://scholar.google.com/citations?hl=en&user=qcuF_lEAAAAJ,"""qcuF_lEAAAAJ""",John Berini,"Visiting Assistant Professor, Carleton College",160,3,2,"landscape ecology, feeding ecology, isotope ecology"
https://scholar.google.com/citations?hl=en&user=n9i5D9cAAAAJ,"""n9i5D9cAAAAJ""",Lucas McEachron,Florida Fish and Wildlife Conservation Commission,159,6,5,"Conservation Biology, Landscape Ecology, Marine Ecology"
https://scholar.google.com/citations?hl=en&user=7Yw4elAAAAAJ,"""7Yw4elAAAAAJ""",Justin Heavey,Senior Research Support Specialist,159,4,4,"Sustainability, agroforestry, landscape ecology, ecosystem restoration"
https://scholar.google.com/citations?hl=en&user=8qVSSxYAAAAJ,"""8qVSSxYAAAAJ""",Johanna E.M. Schild,Netherlands Environmental Assessment Agency (PBL),159,4,3,"Landscape ecology, Ecosystem services, Soil biodiversity, Water"
https://scholar.google.com/citations?hl=en&user=kQCHJD8AAAAJ,"""kQCHJD8AAAAJ""",Océane Bartholomée,"Researcher, Centre of Environmental and Climate science, Lund University",159,5,4,"Landscape ecology, pollination biology, global change, arctic ecosystems"
https://scholar.google.com/citations?hl=en&user=yposz-UAAAAJ,"""yposz-UAAAAJ""",Bryce T Lawrence,"Research Scientist, TU Dortmund Department of Spatial Planning",159,7,5,"geography, spatial analysis, landscape ecology, soundscape, landscape planning"
https://scholar.google.com/citations?hl=en&user=AJklFbwAAAAJ,"""AJklFbwAAAAJ""",Jie Li,Shanghai Institute of Technology,159,6,3,"Landscape perception, Landscape ecology, Cultural ecosystem services"
https://scholar.google.com/citations?hl=en&user=ljpDD3sAAAAJ,"""ljpDD3sAAAAJ""",Mahdi Khansefid,University of Tehran,158,3,1,"Landscape Architecture, Landscape Urbanism, Landscape Ecology, Ecological Urbanism, Environmental Design"
https://scholar.google.com/citations?hl=en&user=Fy9g1qAAAAAJ,"""Fy9g1qAAAAAJ""",Qiu Ming,"Doctoral Student, University of British Columbia",158,7,5,"watershed hydrology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=faThknwAAAAJ,"""faThknwAAAAJ""",R. Daniel Hanks,"Weyerhaeuser Company, Environmental Research South",157,6,5,"ecology, aquatic ecology, conservation biology, environmental sciences, landscape ecology"
https://scholar.google.com/citations?hl=en&user=NZtsFuMAAAAJ,"""NZtsFuMAAAAJ""",Trifosa Iin Simamora,"Master's student, North Carolina State University",157,4,4,"Quantitative ecology, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=pPucpMkAAAAJ,"""pPucpMkAAAAJ""",Shivani Agarwal,"Associate Research Scientist, Columbia University",157,7,5,"Landscape ecology, forest governance and alternative sustainable livelihoods"
https://scholar.google.com/citations?hl=en&user=rba1vQ0AAAAJ,"""rba1vQ0AAAAJ""",Panagiotis Nyktas,University of Twente - Faculty of Geo-Information Science and Earth Observation (ITC),156,6,5,"Landscape Ecology, Management of Protected Areas, Phytogeomorphology, GIS, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=ucvxr6YAAAAJ,"""ucvxr6YAAAAJ""",Muzi D Sibiya,University of Florida,155,5,4,"Landscape Ecology, Avian community effects"
https://scholar.google.com/citations?hl=en&user=60usgV4AAAAJ,"""60usgV4AAAAJ""",Isabella Croft Richmond,"PhD Student, Concordia University",155,6,5,"urban trees, nature's benefits, socioecological systems, landscape ecology"
https://scholar.google.com/citations?hl=en&user=3t5hAvwAAAAJ,"""3t5hAvwAAAAJ""",Lucía Corral,University of Nebraska-Lincoln,155,5,3,"Wildlife ecology, Spatial ecology, Landscape ecology, Conservation biology"
https://scholar.google.com/citations?hl=en&user=gQnF7wYAAAAJ,"""gQnF7wYAAAAJ""",Gustavo A. Ovando-Montejo,Utah State University,154,6,4,"Resource Management, GIScience, Spatial Analysis, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=_dqb2J0AAAAJ,"""_dqb2J0AAAAJ""",Sharifah Nur Atikah,"Faculty of Forestry and Environment, Universiti Putra Malaysia",154,7,4,"Conservation Biology, Landscape Ecology, Wildlife Management"
https://scholar.google.com/citations?hl=en&user=rwGTPBUAAAAJ,"""rwGTPBUAAAAJ""",Zhu Chen,"Leibniz University Hannover, Institute of Environmental Planning",154,7,7,"Landscape Planning, Landscape Ecology, Soundscape Ecology, Ecosystem Services, Geographic Information System"
https://scholar.google.com/citations?hl=en&user=S--HxAMAAAAJ,"""S--HxAMAAAAJ""",Xiaoyu Shi,Institute of Zoology Chinese Academy of Sciences,154,6,5,"Pollinator conservation, biodiversity, landscape ecology, environmental pollution, bee"
https://scholar.google.com/citations?hl=en&user=et2ia2gAAAAJ,"""et2ia2gAAAAJ""","Kara Leimberger, PhD",Unknown affiliation,153,4,4,"Landscape ecology, Conservation biology, Animal behavior"
https://scholar.google.com/citations?hl=en&user=MGGXlygAAAAJ,"""MGGXlygAAAAJ""",Hossam Eldien M. Abdel Moniem,"Postdoctoral Fellow, University of Toronto, UTM",153,7,4,"Landscape Genetics, Population Genetics, Landscape Ecology, GIS, Spatial Statistics"
https://scholar.google.com/citations?hl=en&user=5N9GGOUAAAAJ,"""5N9GGOUAAAAJ""","Assistant Professor Alisa Sahavacharin, PhD.","Department of Landscape Architecture, Faculty of Architecture and Planning, Thammasat University",151,6,5,"landscape ecology, coastal landscape, agricultural landscape, sustainable planning, nature-based solutions"
https://scholar.google.com/citations?hl=en&user=dFEyARMAAAAJ,"""dFEyARMAAAAJ""",Amanda McGraw,Wisconsin DNR,151,7,5,"forest ecology, wildlife ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=wO_83IUAAAAJ,"""wO_83IUAAAAJ""",Setyawan Agung Danarto,Research Center for Ecology and Ethnobiology - National Research and Innovation Agency (BRIN),150,8,4,"Plant Ecology, Plant Conservation, Landscape ecology, Agriculture"
https://scholar.google.com/citations?hl=en&user=CUb4B50AAAAJ,"""CUb4B50AAAAJ""",Lazar Pavlović,"University of Novi Sad, Faculty of Agriculture",150,7,5,"landscape ecology, landscape architecture, urban forestry, forestry"
https://scholar.google.com/citations?hl=en&user=TPKkI2AAAAAJ,"""TPKkI2AAAAAJ""",Georgianna Silveira,"Research Support Specialist, Roosevelt Wild Life Station",150,3,3,"landscape ecology, environmental toxicology, urban ecology"
https://scholar.google.com/citations?hl=en&user=izWip_8AAAAJ,"""izWip_8AAAAJ""",Dan Yi,"College of Public Administration, Nanjing Agricultural University",150,6,6,"Spatial Planning, Landscape Ecology, Urban Sustainability"
https://scholar.google.com/citations?hl=en&user=2HIuDe4AAAAJ,"""2HIuDe4AAAAJ""",Wangya Han,Nanjing University of Information Science & Technology,149,7,6,"Landscape ecology, Biogeography, Ecosystem degradation and restoration"
https://scholar.google.com/citations?hl=en&user=9T9xibEAAAAJ,"""9T9xibEAAAAJ""",William H Richards,Unknown affiliation,148,5,5,"Forest Ecology, Landscape Ecology, Wildlife Ecology"
https://scholar.google.com/citations?hl=en&user=lGvDLMEAAAAJ,"""lGvDLMEAAAAJ""",Pablo Yair Huais,Instituto Multidisciplinario de Biología Vegetal (CONICET-UNC),148,5,4,"landscape ecology, habitat loss and fragmentation, pollination"
https://scholar.google.com/citations?hl=en&user=vzOoyAYAAAAJ,"""vzOoyAYAAAAJ""",Munehiro KITAZAWA,"National Institute for Environmental Studies, Japan",149,6,5,"Conservation Ecology, Ornithology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=18AvreUAAAAJ,"""18AvreUAAAAJ""",Craig Fergus,Smithsonian Conservation Biology Institute,148,5,4,"Spatial Ecology, Landscape Ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=RNQxoZsAAAAJ,"""RNQxoZsAAAAJ""",Eilísh Richards,ETH Zürich,148,5,3,"eDNA, marine conservation, landscape ecology"
https://scholar.google.com/citations?hl=en&user=5XS2PaoAAAAJ,"""5XS2PaoAAAAJ""",Velimira Stoyanova,Bulgarian academy of science,145,7,3,"GIS, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=yt-qOugAAAAJ,"""yt-qOugAAAAJ""",Andrea Echeverry-Alcendra,"Global Center for Species Survival (Indianapolis Zoological Society, Inc.)",144,4,2,"Herpetology, Conservation Biology, Restoration Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=T-4EJ8IAAAAJ,"""T-4EJ8IAAAAJ""",Juliana Dániel-Ferreira,"Researcher, Swedish University of Agricultural Sciences",144,6,5,"Ecology, Landscape ecology, Conservation Biology"
https://scholar.google.com/citations?hl=en&user=eq7Zr0MAAAAJ,"""eq7Zr0MAAAAJ""",Berfin Şenik,Düzce Üniversitesi,144,6,2,"Landscape planning, Landscape ecology, Urban open green spaces"
https://scholar.google.com/citations?hl=en&user=NmIQSioAAAAJ,"""NmIQSioAAAAJ""",Sergio Nicasio-Arzeta,Colorado State University,143,6,6,"Landscape Ecology, Spatial Modeling, Community Ecology, Conservation Biology, Statistical Modeling"
https://scholar.google.com/citations?hl=en&user=DU1645oAAAAJ,"""DU1645oAAAAJ""",Kasselman Jurie Theron,Habitat,143,6,5,"Remote Sensing, Machine Learning, Conservation Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=dex6r3QAAAAJ,"""dex6r3QAAAAJ""","Katherine Foo, MLA","PhD Candidate, Geography, Clark University",142,2,2,"Environmental Governance, Landscape Planning, Political Ecology, Landscape Ecology, Urban Geography"
https://scholar.google.com/citations?hl=en&user=QKjpzWwAAAAJ,"""QKjpzWwAAAAJ""",Enrique Hernández-Rodríguez,"PhD Student, Université du Québec en Abitibi-Témiscamingue",142,7,6,"Bryophyte ecology, Forest ecology, Landscape ecology, Community ecology, Conservation"
https://scholar.google.com/citations?hl=en&user=_3Zu2jYAAAAJ,"""_3Zu2jYAAAAJ""",Abdul Rahim Hamid,Henning Larsen Pte Ltd,142,5,4,"Landscape Architecture, Landscape Ecology, GIS, Remote Sensing, Pedagogy"
https://scholar.google.com/citations?hl=en&user=7OnwEoAAAAAJ,"""7OnwEoAAAAAJ""",Shuai Li,"Experimental Center of Desert Forestry, Chinese Academy of Forestry",142,6,3,"Desert ecosystem, Biodiversity, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=BA2bnTgAAAAJ,"""BA2bnTgAAAAJ""",Biswajit Singh,Assam University,141,4,4,"Wildlife Conservation and Ecology, Habitat Ecology, Landscape Ecology, Behavioral Ecology and Agro-biodiversity"
https://scholar.google.com/citations?hl=en&user=-qbK01UAAAAJ,"""-qbK01UAAAAJ""",Samuel Safran,University of Minnesota; San Francisco Estuary Institute,139,7,7,"Global change biology, Landscape ecology, Historical ecology, Conservation Biology, Ornithology"
https://scholar.google.com/citations?hl=en&user=AxslGmQAAAAJ,"""AxslGmQAAAAJ""",Asit Kumar Roy,"Senior Research Fellow, Jadavpur University",140,6,6,"Landscape ecology, Coastal ecosystem, Remote sensing, Environmental economics"
https://scholar.google.com/citations?hl=en&user=756j5RkAAAAJ,"""756j5RkAAAAJ""","Vineet Kumar, Ph.D.",Post-Doctoral Fellow- Zoological Survey of India,139,6,3,"wildlie managment, human-wildlife coexistence, landscape ecology"
https://scholar.google.com/citations?hl=en&user=g07eZJIAAAAJ,"""g07eZJIAAAAJ""",Michał Bełcik,"Institute of Nature Conservation, Polish Academy of Sciences",138,5,4,"Landscape ecology, Biodiversity metrics, Species distribution modelling, Herpethology"
https://scholar.google.com/citations?hl=en&user=zL2KSgcAAAAJ,"""zL2KSgcAAAAJ""",Iván Barberá,"Becario doctoral, INIBIOMA, CONICET",138,4,4,"Quantitative Ecology, Statistical Modelling, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=o794_CoAAAAJ,"""o794_CoAAAAJ""",Lee Hsueh Lee,Chung Hua University,137,7,4,"landscape ecology, ecological aesthetic, coastal landscape"
https://scholar.google.com/citations?hl=en&user=GUJ3P9wAAAAJ,"""GUJ3P9wAAAAJ""",Hristina Prodanova,"National Institute of Geophysics, Geodesy and Geography - Bulgarian Academy of Sciences",137,7,4,"Landscape Ecology, Ecosystem Services, Forestry, Karst and Cave studies, Protected Areas"
https://scholar.google.com/citations?hl=en&user=U9mhMtUAAAAJ,"""U9mhMtUAAAAJ""",Alex J. Webster,"Assistant Professor, University of New Mexico, Dept. of Biology",137,7,5,"ecosystem resilience, water sustainability, biogeochemistry, landscape ecology, ecosystem ecology"
https://scholar.google.com/citations?hl=en&user=kiM153IAAAAJ,"""kiM153IAAAAJ""",Shekoufeh Nematollahi,Ph.D. of Environmental Sciences,136,5,4,"Environmental Impact Assessment, Landscape Ecology, Road Ecology"
https://scholar.google.com/citations?hl=en&user=2fToPvEAAAAJ,"""2fToPvEAAAAJ""",Patrícia Andresz-Dérer,Assistant Researcher,137,4,3,"Forest ecology, conservation ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=jUOG6_QAAAAJ,"""jUOG6_QAAAAJ""",Semiha Demirbas Caglayan,Nature Conservation Center,136,5,5,"Landscape ecology, GIS, Remote Sensing, Biodiversity monitoring, Nature conservation"
https://scholar.google.com/citations?hl=en&user=BWEcg5QAAAAJ,"""BWEcg5QAAAAJ""",Evan Hockridge,"PhD Student, Department of Organismic and Evolutionary Biology, Harvard University",136,4,3,"ecosystem engineers, landscape ecology, remote sensing, megafauna, spatial ecology"
https://scholar.google.com/citations?hl=en&user=HqNoZbQAAAAJ,"""HqNoZbQAAAAJ""",Parastoo Parivar,Yazd University,135,7,4,"Resilient cities, Urban Ecology, landscape Ecology"
https://scholar.google.com/citations?hl=en&user=smmUp1IAAAAJ,"""smmUp1IAAAAJ""",Peter D. Billman,University of Connecticut,135,4,3,"Global change ecology, range shifts, population ecology, landscape ecology, physiology"
https://scholar.google.com/citations?hl=en&user=dx9U5WsAAAAJ,"""dx9U5WsAAAAJ""",Ana Beatriz Kawashima,Universidade Estadual de Londrina,134,4,3,"Atmospheric Emissions Inventory, Air pollution, Landscape Ecology, Arthropods Natural Enemies"
https://scholar.google.com/citations?hl=en&user=hwHbrIgAAAAJ,"""hwHbrIgAAAAJ""",Rachmad Firdaus,"Coordinating Ministry for Economic Affairs, Republic of Indonesia",132,6,5,"Landscape Ecology, Land Use Planning, Watershed Management, GIS/Remote Sensing Application"
https://scholar.google.com/citations?hl=en&user=BrjLq68AAAAJ,"""BrjLq68AAAAJ""",Carolina Jaramillo-Giraldo,Agricultural Engineering Department - Room 331A Federal University of Viçosa (UFV) - Viçosa Campus,132,5,4,"Agriculture and forestry, Disaster risk reduction, Landscape ecology, Ecophysiology, Soil conservation and management"
https://scholar.google.com/citations?hl=en&user=bABSVAcAAAAJ,"""bABSVAcAAAAJ""",Liming Xue,Sun-Yat-Sen University,132,8,6,"biogeomorphology, landscape ecology, coastal sediment dynamics"
https://scholar.google.com/citations?hl=en&user=besLfokAAAAJ,"""besLfokAAAAJ""",Wesley Bell,Conservation Policy Analyst,131,5,4,"land degradation, landscape ecology, conservation"
https://scholar.google.com/citations?hl=en&user=SDEiCcEAAAAJ,"""SDEiCcEAAAAJ""",Beyza Şat,Özyeğin University Faculty of Architecture and Design,131,5,5,Landscape ecology
https://scholar.google.com/citations?hl=en&user=8lMVqOoAAAAJ,"""8lMVqOoAAAAJ""",Lucas Batista crivellari,Departamento de Zoologia Universidade Federal do Paraná,130,5,5,"Community Ecology, Landscape Ecology, Conservation Biology, Evolution"
https://scholar.google.com/citations?hl=en&user=KuhgdJgAAAAJ,"""KuhgdJgAAAAJ""",Ulrich Neumüller,"PhD Student, University of Ulm",130,7,3,"Landscape ecology, Pollination ecology, Community ecology"
https://scholar.google.com/citations?hl=en&user=2Nito_kAAAAJ,"""2Nito_kAAAAJ""",Lukas Lamb-Wotton,Tulane University,130,4,3,"coastal wetlands, landscape ecology, ecosystem ecology, spatial analysis, biogeochemical cycles"
https://scholar.google.com/citations?hl=en&user=RGXyov4AAAAJ,"""RGXyov4AAAAJ""",VINEETHA P,University of Kerala,130,6,5,"Landscape Ecology, Land Use Planning"
https://scholar.google.com/citations?hl=en&user=TzPBXY8AAAAJ,"""TzPBXY8AAAAJ""",Claas Damken,independent scholar,129,6,3,"Landscape Ecology, Heteroptera"
https://scholar.google.com/citations?hl=en&user=7UhFZKQAAAAJ,"""7UhFZKQAAAAJ""",Smitha Asok V,"ASSISTANT PROFESSOR, ALL SAINTS' COLLEGE, THIRUVANANTHAPURAM",129,5,1,"SAR Remote Sensing, Biomass Modelling, Landscape Ecology, Microplastics pollution, Geospatial analysis"
https://scholar.google.com/citations?hl=en&user=Hu7LTNoAAAAJ,"""Hu7LTNoAAAAJ""",Regina Mišovičová,"senior lecturer, Constantine the Philospher University in Nitra",128,6,3,"landscape ecology, landscape structure, landscape changes and trends"
https://scholar.google.com/citations?hl=en&user=1OA49_oAAAAJ,"""1OA49_oAAAAJ""",Suraj Baral,University of Twente,128,6,4,"Herpetology, Spatial Statistics, Landscape Ecology, Species Distribution Modelling"
https://scholar.google.com/citations?hl=en&user=cw-_GuAAAAAJ,"""cw-_GuAAAAAJ""",Sara V. Iversen,Aarhus University,128,6,5,"Landscape ecology, ecosystem services, values, conservation biology, stakeholder engagement"
https://scholar.google.com/citations?hl=en&user=ysT0434AAAAJ,"""ysT0434AAAAJ""",Michael Howe,"ORISE Fellow, Pacific Northwest Research Station, USFS",128,7,7,"Bark Beetles, Forest Entomology, Climate Change, Landscape Ecology, Disturbance Ecology"
https://scholar.google.com/citations?hl=en&user=vGAi3IoAAAAJ,"""vGAi3IoAAAAJ""",Shanley D. Thompson,Unknown affiliation,127,5,4,"geomatics, landscape ecology, biogeography, biodiversity, forestry"
https://scholar.google.com/citations?hl=en&user=YzrvYS8AAAAJ,"""YzrvYS8AAAAJ""",Katherine S Lauck,"PhD Candidate, University of California Davis",127,4,3,"ecology, landscape ecology, land use change, conservation, novel ecosystems"
https://scholar.google.com/citations?hl=en&user=GK0_GCEAAAAJ,"""GK0_GCEAAAAJ""",MA Chang-Le,Southwest Forestry University,126,5,3,"urban forestry, landscape ecology, plant geography, plant phylogeny"
https://scholar.google.com/citations?hl=en&user=-3xvrK0AAAAJ,"""-3xvrK0AAAAJ""",Birte Bredemeier,"Leibniz Universität Hannover, Institut für Umweltplanung",126,6,4,"Landscape planning, Landscape ecology, Ecosystem Services, Sustainable agriculture, Business and biodiversity"
https://scholar.google.com/citations?hl=en&user=DGihCtcAAAAJ,"""DGihCtcAAAAJ""",Claire C. Winfrey,University of Colorado Boulder,126,6,4,"microbial ecology, entomology, soil ecology, biogeography, landscape ecology"
https://scholar.google.com/citations?hl=en&user=AethhukAAAAJ,"""AethhukAAAAJ""",Lidia Bertolo,PhD at Unicamp,125,5,3,"Landscape ecology, conservation biology, environmental planning"
https://scholar.google.com/citations?hl=en&user=xgOV4vcAAAAJ,"""xgOV4vcAAAAJ""",Shengwu Duan,"Researcher, University of Missouri",124,7,3,"landscape ecology, disturbance ecology, landscape modeling, GIS, forest management"
https://scholar.google.com/citations?hl=en&user=ngqqn_EAAAAJ,"""ngqqn_EAAAAJ""",Wisam E. Mohammed,Imam Abdulrahman Bin Faisal University,123,7,4,"GIS, Remote Sensing, Environment, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=WFvLWrgAAAAJ,"""WFvLWrgAAAAJ""",SHOTA MOCHIZUKI,Fukushima University,122,7,6,"Landscape Ecology, Wildlife Management, Remote Sensing"
https://scholar.google.com/citations?hl=en&user=SDNI20gAAAAJ,"""SDNI20gAAAAJ""",Michelle Halbur,Pepperwood Preserve,123,4,3,"botany, landscape_ecology, vernal_pool_ecology, fire_ecology, applied_land_management"
https://scholar.google.com/citations?hl=en&user=_1HCzqQAAAAJ,"""_1HCzqQAAAAJ""",Darrel Tiang Chin Fung,University of Nottingham Malaysia,122,2,2,"landscape ecology, connectivity modelling, environmental science, transport ecology, corridor ecology"
https://scholar.google.com/citations?hl=en&user=h12udUwAAAAJ,"""h12udUwAAAAJ""",Benjamin Wagner,"Research Fellow, The University of Melbourne",120,6,5,"forest ecology, landscape ecology, wildlife, remote sensing, UAV technology"
https://scholar.google.com/citations?hl=en&user=JewJ3TsAAAAJ,"""JewJ3TsAAAAJ""",Eini Nieminen,Post Doctoral Researcher,120,7,5,"conservation science, biodiversity offsetting, landscape ecology, spatial conservation planning, restoration ecology"
https://scholar.google.com/citations?hl=en&user=b7se5igAAAAJ,"""b7se5igAAAAJ""",Chad J. Parent,North Dakota Game and Fish Department,119,6,4,"Landscape ecology, Population ecology, Harvest management"
https://scholar.google.com/citations?hl=en&user=Sc2GdbgAAAAJ,"""Sc2GdbgAAAAJ""",Scott Roberts,"Mountain Studies Institute, Sierra Nevada Aquatic Research Lab",118,5,4,"Aquatic Ecology, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=vEZTuNIAAAAJ,"""vEZTuNIAAAAJ""",Nur Hairunnisa Rafaai,student,118,4,3,"Remote sensing, GIS, landscape ecology, biodoversity conservation"
https://scholar.google.com/citations?hl=en&user=XEv7bCwAAAAJ,"""XEv7bCwAAAAJ""",Pedro Nunes,"PhD Student, Instituto Superior de Agronomia",119,5,3,Landscape ecology
https://scholar.google.com/citations?hl=en&user=6dHwRQEAAAAJ,"""6dHwRQEAAAAJ""",Sheryl C. Hosler,The Pennsylvania State University,117,6,4,"restoration ecology, landscape ecology, urban ecology, functional ecology, ecosystem services"
https://scholar.google.com/citations?hl=en&user=9KgNQaUAAAAJ,"""9KgNQaUAAAAJ""",FATEMEH POODAT,"Department of Architecture, Shahid Chamran University of Ahvaz",117,3,3,"Landscape design, Landscape ecology, Environmental studies"
https://scholar.google.com/citations?hl=en&user=YIIIlDEAAAAJ,"""YIIIlDEAAAAJ""",Yuyang Xie,University of North Carolina at Chapel Hill,117,5,3,"Ecology, Landscape Ecology, Biogeography, Plant Geography, Ecological Remote Sensing"
https://scholar.google.com/citations?hl=en&user=0n7Por0AAAAJ,"""0n7Por0AAAAJ""",Rowena P. Varela,"Professor of Environmental Entomology/Agroecology, Caraga State University",116,6,3,"Insect Ecology, Landscape Ecology, Habitat Connectivity, Biodiversity Conservation"
https://scholar.google.com/citations?hl=en&user=cBp1Oj4AAAAJ,"""cBp1Oj4AAAAJ""",Carla Mere Roncal,University of Florida,116,5,3,"Conservation, biodiversity, ecology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=HSzahUEAAAAJ,"""HSzahUEAAAAJ""",Maryam Gharehaghaji,University of Illinois at Chicago,115,6,5,"Landscape Ecology, Applied Vegetation Science, Conservation Biology, Forest Ecology"
https://scholar.google.com/citations?hl=en&user=Su_ngqQAAAAJ,"""Su_ngqQAAAAJ""",Fangbing Hu,Tongji University,115,5,3,"protected areas, landscape ecology, natural resources management, Therapeutic Landscape"
https://scholar.google.com/citations?hl=en&user=OCr_cJcAAAAJ,"""OCr_cJcAAAAJ""",Nandakumar Mk,MSSRF,114,7,3,"Landscape ecology, participatory research"
https://scholar.google.com/citations?hl=en&user=2o4wDn0AAAAJ,"""2o4wDn0AAAAJ""",Hayley Schroeder,Cornell University,114,4,4,"entomology, landscape ecology, agroecology"
https://scholar.google.com/citations?hl=en&user=Zv6Rw6sAAAAJ,"""Zv6Rw6sAAAAJ""",Jade M. Kochanski,"PhD Candidate in Integrative Biology, University of Wisconsin-Madison",114,2,2,"entomology, bumble bee ecology, landscape ecology, beneficial insects"
https://scholar.google.com/citations?hl=en&user=ZbQyORMAAAAJ,"""ZbQyORMAAAAJ""",Victor Manuel Martinez Arias,"Estudiante de doctorado, Universidad de Antioquia",114,5,2,"Ecoacoustics, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=-Spw_2cAAAAJ,"""-Spw_2cAAAAJ""",Jeremy S. Dertien,"Postdoctoral Research Fellow, German Centre for Integrative Biodiversity Research (iDiv)",114,5,4,"Conservation Biology, Remote Sensing, Landscape Ecology, Population Biology"
https://scholar.google.com/citations?hl=en&user=7v3Jjx0AAAAJ,"""7v3Jjx0AAAAJ""",Alfred Jansen Sutrisno,"Landscape Architecture, Satya Wacana Christian University",112,6,4,"Landscape Architecture, Landscape Ecology, Landscape Resilience"
https://scholar.google.com/citations?hl=en&user=nhZiyL4AAAAJ,"""nhZiyL4AAAAJ""",Jemima Connell,La Trobe University,112,4,4,"fire ecology, landscape ecology, threatened species conservation"
https://scholar.google.com/citations?hl=en&user=dtJFUjcAAAAJ,"""dtJFUjcAAAAJ""",Heather Wood,"Department of Physical Geography, Stockholm University",111,5,4,"Landscape Ecology, Bats, Conservation"
https://scholar.google.com/citations?hl=en&user=YiAGmGgAAAAJ,"""YiAGmGgAAAAJ""",anjana bhagyanathan,"Assistant Professor, Department of Architecture and Planning, NITC",111,4,3,"Nature conservation, Indigenous knowledge systems, Landscape ecology"
https://scholar.google.com/citations?hl=en&user=zj8AtaAAAAAJ,"""zj8AtaAAAAAJ""",Andrew Geschke,Arthur Rylah Institute for Environmental Research,110,2,2,"Landscape Ecology, Science Communications, Citizen Science, Fire Ecology"
https://scholar.google.com/citations?hl=en&user=_jnS_hAAAAAJ,"""_jnS_hAAAAAJ""",James Glover,"USDA-ARS, Southern Insect Management Research Unit",109,7,3,"Applied Insect Ecology, Landscape Ecology, Integrated Pest Management, Entomology, Agriculture"
https://scholar.google.com/citations?hl=en&user=rhd-6eMAAAAJ,"""rhd-6eMAAAAJ""",Jose Daniel Rivera Duarte,"Universidad Nacional Autónoma de Honduras (UNAH), Facultad de Ciencias",108,6,5,"Community Ecology, Landscape Ecology, Conservation, Dung Beetles, Meta-Analyses"
https://scholar.google.com/citations?hl=en&user=8BVf6RsAAAAJ,"""8BVf6RsAAAAJ""",Szu-Hung Chen,"Assistant Professor, National Chung Hsing University",109,6,6,"Sustainable development, Landscape ecology, Agricultural leaderships, Ecological modeling, GIS and"
https://scholar.google.com/citations?hl=en&user=3Lh56yMAAAAJ,"""3Lh56yMAAAAJ""",Jeffrey H. Frederick,"Postdoctoral Fellow, Field Museum of Natural History",109,5,2,"Systematics, Evolutionary biology, Landscape ecology, Ecophysiology, Behavioral ecology"
https://scholar.google.com/citations?hl=en&user=7ZMnY-UAAAAJ,"""7ZMnY-UAAAAJ""",Narges Siamian,"Faculty of Environmental Sciences, Czech University of Life Sciences Prague, Prague, Czech Republic",108,6,4,"Remote Sensing, Environmental Modeling, Climate Change, Landscape Ecology"
https://scholar.google.com/citations?hl=en&user=SwDIb08AAAAJ,"""SwDIb08AAAAJ""",Torben Wittwer,"Department of Earth & Ecosystem Sciences,  Lund University",107,2,2,"environmental change impacts, community ecology, landscape ecology, conservation biology, statistical modelling"
https://scholar.google.com/citations?hl=en&user=jn4H67IAAAAJ,"""jn4H67IAAAAJ""",John B. Graham,Ecology and Environmental Science; Madison College,107,5,4,"Landscape Ecology, Conservation Biology, Agroforestry"
https://scholar.google.com/citations?hl=en&user=q_XusA8AAAAJ,"""q_XusA8AAAAJ""",Ethan F. Miller,Yale School of Forestry and Environmental Studies,107,3,2,"Remote Sensing, Landscape Ecology, Tropical Forestry, Social Forestry, Landscape Planning"
https://scholar.google.com/citations?hl=en&user=cKi4UuwAAAAJ,"""cKi4UuwAAAAJ""",Michal Forejt,Czech University of Life Sciences,107,5,4,"landscape ecology, geography"
https://scholar.google.com/citations?hl=en&user=iMlLD5EAAAAJ,"""iMlLD5EAAAAJ""",Ruth J. Greuel,University of Saskatchewan,107,5,5,"grazing ecology, ecology, plant biology, landscape ecology"
https://scholar.google.com/citations?hl=en&user=xBI5IC0AAAAJ,"""xBI5IC0AAAAJ""",Erison Carlos dos Santos Monteiro,National Institute for Spatial Research - INPE,106,4,4,"Landscape Ecology, Ecological Interactions, Land Map Land Use, Remote Sensing"
